0.8134328358208955,0.0005,0.75,0.3,20,30,663
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.6997518610421836,0.0005,0.75,0.3,20,30,663GB
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
0.83,0.0005,0.75,0.3,20,30,663GE
0.83,0.0005,0.75,0.3,20,30,663GE
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.6997518610421836,0.0005,0.75,0.3,20,30,663GB
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
0.8159203980099502,0.0005,0.75,0.3,20,30,663
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.83,0.0005,0.75,0.3,20,30,663GE
1.6972704714640199,0.0005,0.75,0.3,20,30,663GB
0.8134328358208955,0.0005,0.75,0.3,20,30,663
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
0.83,0.0005,0.75,0.3,20,30,663GE
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
0.8134328358208955,0.0005,0.75,0.3,20,30,663
1.6972704714640199,0.0005,0.75,0.3,20,30,663GB
1.6004962779156326,0.0005,0.75,0.3,20,30,663GA
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
0.83,0.0005,0.75,0.3,20,30,663GE
1.6972704714640199,0.0005,0.75,0.3,20,30,663GB
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.6004962779156326,0.0005,0.75,0.3,20,30,663GA
0.8134328358208955,0.0005,0.75,0.3,20,30,663
0.83,0.0005,0.75,0.3,20,30,663GE
0.8134328358208955,0.0005,0.75,0.3,20,30,663
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.6972704714640199,0.0005,0.75,0.3,20,30,663GB
1.6004962779156326,0.0005,0.75,0.3,20,30,663GA
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
0.83,0.0005,0.75,0.3,20,30,663GE
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
0.8159203980099502,0.0005,0.75,0.3,20,30,663
1.6972704714640199,0.0005,0.75,0.3,20,30,663GB
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
0.83,0.0005,0.75,0.3,20,30,663GE
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
0.8134328358208955,0.0005,0.75,0.3,20,30,663
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.6277915632754343,0.0005,0.75,0.3,20,60,663GB
0.83,0.0005,0.75,0.3,20,30,663GE
1.740648379052369,0.0005,0.75,0.3,20,30,663GC
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.8159203980099502,0.0005,0.75,0.3,20,30,663
1.630272952853598,0.0005,0.75,0.3,20,60,663GB
0.83,0.0005,0.75,0.3,20,30,663GE
1.0594059405940595,0.001,0.2,0.0,50,80,663GC
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
0.8134328358208955,0.0005,0.75,0.3,20,30,663
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.6277915632754343,0.0005,0.75,0.3,20,60,663GB
0.9857433808553971,0.001,0.2,0.0,50,80,663GC
0.83,0.0005,0.75,0.3,20,30,663GE
0.8159203980099502,0.0005,0.75,0.3,20,30,663
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.6277915632754343,0.0005,0.75,0.3,20,60,663GB
0.9419551934826884,0.001,0.2,0.0,50,80,663GC
0.83,0.0005,0.75,0.3,20,30,663GE
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
0.8159203980099502,0.0005,0.75,0.3,20,30,663
1.6277915632754343,0.0005,0.75,0.3,20,60,663GB
0.9419551934826884,0.001,0.2,0.0,50,80,663GC
0.83,0.0005,0.75,0.3,20,30,663GE
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
0.8159203980099502,0.0005,0.75,0.3,20,30,663
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.598014888337469,0.0005,0.75,0.3,20,30,663GA
1.6277915632754343,0.0005,0.75,0.3,20,60,663GB
0.939918533604888,0.001,0.2,0.0,50,80,663GC
0.83,0.0005,0.75,0.3,20,30,663GE
0.8635235732009926,0.0005,0.75,0.3,20,30,663A4
1.6004962779156326,0.0005,0.75,0.3,20,30,663GA
0.8159203980099502,0.0005,0.75,0.3,20,30,663
0.6365853658536585,0.0005,0.75,0.3,20,30,663GD
1.6277915632754343,0.0005,0.75,0.3,20,60,663GB
1.3176638176638176,0.001,0.2,0.0,50,80,663GC
1.1527777777777777,0.0005,0.75,0.3,20,30,663GE
1.2041522491349481,0.0005,0.75,0.3,20,30,663A4
2.2283737024221453,0.0005,0.75,0.3,20,30,663GA
1.1354166666666667,0.0005,0.75,0.3,20,30,663
0.8877551020408163,0.0005,0.75,0.3,20,30,663GD
2.273356401384083,0.0005,0.75,0.3,20,60,663GB
1.3176638176638176,0.001,0.2,0.0,50,80,663GC
1.1527777777777777,0.0005,0.75,0.3,20,30,663GE
1.2041522491349481,0.0005,0.75,0.3,20,30,663A4
0.8877551020408163,0.0005,0.75,0.3,20,30,663GD
