testDataTimeStamps,i,a,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-13,30,3,3.5012666726845447,10.0,6.498733327315455,0.08335118979620779
2020-04-13,30,4,3.635686796372253,10.0,6.364313203627747,0.13230175583972792
2020-04-13,30,5,4.643293441256553,10.0,5.356706558743447,0.13825862322568314
2020-04-13,30,6,3.499675032762703,10.0,6.500324967237297,0.10396645255379804
2020-04-14,1,1,4.291215255040157,4.0,0.5203927888430366,0.03307017217329503
2020-04-14,1,2,4.103533658865786,4.0,0.5017067265464665,0.024436942842106863
2020-04-14,1,3,4.80291254121655,4.0,0.8214128763978088,0.10163415380249885
2020-04-14,1,4,4.500497406672849,4.0,0.5444117558686927,0.02877234400187893
2020-04-14,1,5,3.6181121175176005,4.0,0.7188493553866445,0.13085558345249249
2020-04-14,1,6,4.551430028644748,4.0,0.7588406658146319,0.03929928115325331
2020-04-14,3,1,4.763369328598705,4.0,0.9533626191686057,0.08400484467101599
2020-04-14,3,2,4.210758630388874,4.0,1.1438401677569239,0.13097934383923704
2020-04-14,3,3,4.894724765594855,4.0,1.0661840592638014,0.2617402657981842
2020-04-14,3,4,5.043998897539142,4.0,1.2748761547747978,0.15624235267264533
2020-04-14,3,5,4.74730537724021,4.0,0.9087878879500044,0.09269086304407267
2020-04-14,3,6,4.868066886240987,4.0,1.3559761876939311,0.15263449072048624
2020-04-14,5,1,5.396700208205467,4.0,1.3967002082054671,0.09336919867911345
2020-04-14,5,2,5.407556095789076,4.0,1.4075560957890771,0.12336021229837253
2020-04-14,5,3,4.9849359258703565,4.0,1.8486273599963399,0.44601946813461907
2020-04-14,5,4,3.8957319797814067,4.0,1.1349194884274103,0.13084108283955742
2020-04-14,5,5,4.89360291834613,4.0,0.8968452371700016,0.08272444180533794
2020-04-14,5,6,5.5401105287381975,4.0,2.5948624536119604,0.268195710485874
2020-04-14,7,1,4.239242271418101,4.0,0.5481566163182673,0.036787885145741495
2020-04-14,7,2,3.9408682510231214,4.0,1.2738161101062264,0.1898766495693477
2020-04-14,7,3,4.244402713169949,4.0,0.6943921031022604,0.052036261451844534
2020-04-14,7,4,4.411115118496729,4.0,0.6762046359199113,0.03671662223460558
2020-04-14,7,5,3.9678121219278024,4.0,0.48952080772444534,0.031755165752449285
2020-04-14,7,6,4.598207865651686,4.0,0.8614568702356823,0.07766447620423876
2020-04-14,9,1,5.916073091674409,4.0,1.9160730916744098,0.24107909566160307
2020-04-14,9,2,5.133208172529618,4.0,1.854966806374604,0.2888178588146973
2020-04-14,9,3,4.766661251524997,4.0,1.0226756782753639,0.14721999082605894
2020-04-14,9,4,5.347912653483016,4.0,1.347912653483017,0.1603689165060752
2020-04-14,9,5,5.068296082383031,4.0,1.2965165889945964,0.14380220870065896
2020-04-14,9,6,5.414750424393558,4.0,1.4147504243935587,0.10261893289717566
2020-04-14,12,1,4.721108229866805,4.0,1.9580173303329347,0.26801289617529617
2020-04-14,12,2,4.567682740658336,4.0,1.3042985634017032,0.23193618063616195
2020-04-14,12,3,5.260590042244121,4.0,1.3783578096016385,0.11478337513796415
2020-04-14,12,4,5.063379143475235,4.0,1.8996807713886976,0.2724028070533282
2020-04-14,12,5,5.028572787556593,4.0,1.9112621772823117,0.2585912168276263
2020-04-14,12,6,5.522249700986102,4.0,1.5222497009861002,0.13031524514893233
2020-04-14,15,1,5.265368904287776,4.0,1.2850983825438953,0.16756233063169146
2020-04-14,15,2,5.923056891072168,4.0,2.1184567718820317,0.18377737248404624
2020-04-14,15,3,5.234141587449837,4.0,1.8179368242504617,0.2210577876412132
2020-04-14,15,4,4.738230641714278,4.0,1.198615462081678,0.1140881538514947
2020-04-14,15,5,5.686433036878309,4.0,1.7007962191228694,0.17758102590025648
2020-04-14,15,6,5.411135375235911,4.0,1.596672935770965,0.16757415928682354
2020-04-14,30,1,4.65408327533547,4.0,0.8705160324862724,0.15793346584697582
2020-04-14,30,2,4.731060994367475,4.0,1.6347722855769926,0.15396981643278357
2020-04-14,30,3,4.769535599552238,4.0,0.9892600924592778,0.101074105365339
2020-04-14,30,4,4.534031691691066,4.0,1.1187678895678075,0.17004996553235036
2020-04-14,30,5,4.9292533298269445,4.0,1.143069629576376,0.17274336948853705
2020-04-14,30,6,4.722815864100428,4.0,0.8175612772185825,0.09762957650787915
2020-04-15,1,1,3.1562794058879007,9.0,5.843720594112098,0.05182442665850873
2020-04-15,1,2,3.69298650456868,9.0,5.307013495431319,0.018251281703298948
2020-04-15,1,3,3.487328219264498,9.0,5.512671780735504,0.044400599012256306
2020-04-15,1,4,3.2854459645957563,9.0,5.714554035404245,0.013370848106525272
2020-04-15,1,5,3.4459374417835003,9.0,5.554062558216499,0.009041007291817033
2020-04-15,1,6,3.539936422829174,9.0,5.4600635771708275,0.016703293889785146
2020-04-15,3,1,4.212788202950739,9.0,4.787211797049262,0.07799906075569436
2020-04-15,3,2,4.179068222409313,9.0,4.820931777590687,0.07734840463179826
2020-04-15,3,3,4.980359844550247,9.0,4.019640155449754,0.1324914522711364
2020-04-15,3,4,4.0651788025558275,9.0,4.9348211974441725,0.0879333130119003
2020-04-15,3,5,4.374481112882915,9.0,4.625518887117085,0.09006167786446634
2020-04-15,3,6,4.891890413905124,9.0,4.108109586094876,0.1406264996579792
2020-04-15,5,1,4.404054974961664,9.0,4.5959450250383345,0.09085477644038073
2020-04-15,5,2,4.90625762410045,9.0,4.0937423758995495,0.09641773377616626
2020-04-15,5,3,4.307953088127458,9.0,4.692046911872542,0.30889452469911594
2020-04-15,5,4,4.715038703025838,9.0,4.284961296974162,0.11615239237360242
2020-04-15,5,5,4.076327102971151,9.0,4.92367289702885,0.07810914222484022
2020-04-15,5,6,3.7839921325148187,9.0,5.216007867485181,0.11669681447819141
2020-04-15,7,1,3.5012763918473393,9.0,5.498723608152661,0.03899191411590022
2020-04-15,7,2,3.151498008165294,9.0,5.848501991834706,0.2790026675102714
2020-04-15,7,3,3.7553782051572493,9.0,5.24462179484275,0.19532485576047534
2020-04-15,7,4,3.349333573267959,9.0,5.650666426732041,0.026893328847281003
2020-04-15,7,5,3.3232079940481905,9.0,5.676792005951809,0.01683547471526708
2020-04-15,7,6,4.03101989719997,9.0,4.96898010280003,0.05037044664269665
2020-04-15,9,1,5.08953762509255,9.0,3.9361459644933783,0.16615179681258563
2020-04-15,9,2,4.998920025483576,9.0,4.001079974516423,0.16067204871290328
2020-04-15,9,3,4.028514471568612,9.0,4.971485528431388,0.2120571490289728
2020-04-15,9,4,5.321663191587959,9.0,3.678336808412041,0.15162751883500603
2020-04-15,9,5,3.4370892419142773,9.0,5.562910758085723,0.1537812162581952
2020-04-15,9,6,4.104325652019021,9.0,4.895674347980979,0.11283374162864412
2020-04-15,12,1,5.077165752894834,9.0,3.9228342471051656,0.28802493075631624
2020-04-15,12,2,4.678394644210176,9.0,4.321605355789824,0.1713328987000832
2020-04-15,12,3,4.493198446146474,9.0,4.506801553853526,0.1117978085460882
2020-04-15,12,4,3.3639783589693497,9.0,5.63602164103065,0.20485702774552234
2020-04-15,12,5,4.648264935396401,9.0,4.9487046288452685,0.2053402383706356
2020-04-15,12,6,5.330670795882003,9.0,3.94329289841433,0.17999963128655466
2020-04-15,15,1,4.424496488317919,9.0,4.575503511682081,0.5423755379689906
2020-04-15,15,2,3.647403635810349,9.0,5.352596364189651,0.1990361430088782
2020-04-15,15,3,3.5034716829190513,9.0,5.496528317080948,0.2573758444779324
2020-04-15,15,4,4.742549520627109,9.0,4.257450479372892,0.10826204411468962
2020-04-15,15,5,4.794873240321573,9.0,4.205126759678428,0.19344595682168003
2020-04-15,15,6,3.5472637320967815,9.0,5.452736267903218,0.13896831801629042
2020-04-15,30,1,4.5076973076137055,9.0,4.4923026923862945,0.09872278432945365
2020-04-15,30,2,4.450449913092845,9.0,4.549550086907157,0.12094445436005133
2020-04-15,30,3,4.483490219322869,9.0,4.516509780677131,0.1012258065383189
2020-04-15,30,4,4.837612747682538,9.0,4.162387252317462,0.126072321424266
2020-04-15,30,5,3.7188931068183977,9.0,5.281106893181603,0.1634084110384562
2020-04-15,30,6,4.439705403563549,9.0,4.560294596436451,0.1028970312675965
2020-04-16,1,1,3.523688209429351,4.0,1.0731789128931757,0.022487394085780925
2020-04-16,1,2,4.235072737474903,4.0,1.3884011657054853,0.0681041320713351
2020-04-16,1,3,3.088734530526296,4.0,1.0432816381027554,0.018626908311881095
2020-04-16,1,4,5.264096874369914,4.0,1.8292762741232376,0.09985362244154473
2020-04-16,1,5,2.826216933017335,4.0,1.2727939645400808,0.14341127159122824
2020-04-16,1,6,3.606284153660142,4.0,1.0563029676082814,0.041987123595144914
2020-04-16,3,1,3.9027332432399957,4.0,0.8281666145442028,0.05802318413807846
2020-04-16,3,2,4.9319409665341265,4.0,1.505750158892493,0.09149885376346382
2020-04-16,3,3,4.038587764457507,4.0,1.1925366309392462,0.03628243958370674
2020-04-16,3,4,4.109645582546551,4.0,0.8797705244465245,0.034625470319741045
2020-04-16,3,5,3.7823199479216187,4.0,0.6624798226541165,0.02247962109439354
2020-04-16,3,6,5.313132499250347,4.0,3.054917550154583,0.26622426712942543
2020-04-16,5,1,5.397910011961132,4.0,1.6589411940556995,0.09837498039602402
2020-04-16,5,2,4.61611938518259,4.0,1.6968980977793735,0.13741925301041977
2020-04-16,5,3,4.839026407051765,4.0,1.5572763151877507,0.3482641237568525
2020-04-16,5,4,5.275011848033944,4.0,1.9278982292861047,0.11975120657254607
2020-04-16,5,5,5.628010732160201,4.0,1.6280107321602006,0.07415810951034159
2020-04-16,5,6,5.796592193116169,4.0,2.1789645779927365,0.20152674240698698
2020-04-16,7,1,3.1978419414658203,4.0,0.8496052036534513,0.030781708856730018
2020-04-16,7,2,5.599144946925198,4.0,2.1063548414065845,0.2176734281760328
2020-04-16,7,3,4.268803460926263,4.0,1.5757193048601987,0.046167124022639644
2020-04-16,7,4,3.5562312654072867,4.0,0.9869596264372217,0.03780456487887256
2020-04-16,7,5,3.2037806554381323,4.0,1.2114872699504415,0.02291313559589023
2020-04-16,7,6,4.0502612501045965,4.0,1.148811942680056,0.04173947801709581
2020-04-16,9,1,4.004988347333768,4.0,0.8892673778507079,0.03920839341113368
2020-04-16,9,2,3.54389155905269,4.0,1.162495736475937,0.029537159928645883
2020-04-16,9,3,4.224262388938406,4.0,1.488543570625148,0.12487334659861898
2020-04-16,9,4,4.014080130312957,4.0,1.246176448659299,0.21537458584732883
2020-04-16,9,5,5.08086835315599,4.0,1.3608187672996253,0.04714786028776948
2020-04-16,9,6,3.9145364800113174,4.0,0.7707201655919949,0.037466930668688794
2020-04-16,12,1,5.2981695471755055,4.0,1.9030093008096118,0.18059027097196367
2020-04-16,12,2,5.275977064498428,4.0,1.3354440403491479,0.19032955889493297
2020-04-16,12,3,4.787120242936275,4.0,1.5324129085400964,0.13388451481640223
2020-04-16,12,4,4.357876168746985,4.0,1.2100050484457223,0.28157600249983816
2020-04-16,12,5,4.537247404487436,4.0,1.6820438584769322,0.18689686168277547
2020-04-16,12,6,5.473271037969507,4.0,1.473271037969507,0.1410869035475173
2020-04-16,15,1,6.012111266979166,4.0,2.0707379190041846,0.16834660184860165
2020-04-16,15,2,4.268761574762394,4.0,1.05752716940348,0.2265458514434417
2020-04-16,15,3,6.145569864777368,4.0,2.3373704516784777,0.2937412238713468
2020-04-16,15,4,5.893935387691716,4.0,1.9937800555585392,0.12664900165416737
2020-04-16,15,5,5.528896051098017,4.0,1.5288960510980176,0.18183110529698662
2020-04-16,15,6,5.083186904527766,4.0,1.123285616677078,0.17871708082960697
2020-04-16,30,1,4.908324944139842,4.0,1.056871734869857,0.12032868358618035
2020-04-16,30,2,5.043452185584588,4.0,1.1066030820461568,0.13551442857803156
2020-04-16,30,3,4.6402776735863736,4.0,0.9682748423149633,0.09118778163587372
2020-04-16,30,4,5.22065963640903,4.0,1.4148884534130244,0.16118022360097714
2020-04-16,30,5,5.042895247908806,4.0,1.897128810779678,0.24724058395125062
2020-04-16,30,6,5.075161127621053,4.0,1.0751611276210533,0.11341791400322875
2020-04-17,1,1,5.315122435794244,2.0,3.315122435794244,0.07990708369414795
2020-04-17,1,2,5.199987484017221,2.0,3.19998748401722,0.04234440509547141
2020-04-17,1,3,5.27857281283252,2.0,3.2785728128325213,0.020196806071574668
2020-04-17,1,4,5.371803887698532,2.0,3.371803887698533,0.048480467016526974
2020-04-17,1,5,5.766430635376677,2.0,3.766430635376679,0.024943845969888256
2020-04-17,1,6,5.58356312911467,2.0,3.58356312911467,0.034544706629226096
2020-04-17,3,1,5.30776064760998,2.0,3.307760647609981,0.052214472762274686
2020-04-17,3,2,6.10395546105892,2.0,4.103955461058921,0.09804146030533469
2020-04-17,3,3,5.164205043664897,2.0,3.1642050436648974,0.03537444033725505
2020-04-17,3,4,5.216406046052165,2.0,3.216406046052164,0.029600958059667403
2020-04-17,3,5,5.732048857426987,2.0,3.7320488574269866,0.027863687216817836
2020-04-17,3,6,4.263563456930776,2.0,2.8155319227084186,0.18284996271724968
2020-04-17,5,1,5.750375580753792,2.0,3.750375580753791,0.023562784000863545
2020-04-17,5,2,5.430788114833097,2.0,3.4307881148330974,0.02535928950297346
2020-04-17,5,3,5.027606305597121,2.0,3.0892923847651046,0.05857914076980436
2020-04-17,5,4,5.937365258363927,2.0,3.937365258363927,0.014158087862673304
2020-04-17,5,5,5.695458792107796,2.0,4.095458792107797,0.25046391659580514
2020-04-17,5,6,4.537377935271886,2.0,2.537377935271886,0.023878725742588272
2020-04-17,7,1,5.018467688265938,2.0,3.018467688265938,0.03338874229371872
2020-04-17,7,2,3.9869561397230724,2.0,1.9869561397230724,0.09381521636898402
2020-04-17,7,3,5.117717345112924,2.0,3.1177173451129234,0.04450099952626638
2020-04-17,7,4,5.14675539368333,2.0,3.1467553936833306,0.039224694524540665
2020-04-17,7,5,5.236045359327976,2.0,3.236045359327977,0.022810907682070034
2020-04-17,7,6,4.964199718015372,2.0,2.9641997180153723,0.0555287712734379
2020-04-17,9,1,5.013506373737248,2.0,3.0135063737372474,0.030396449239194132
2020-04-17,9,2,4.828070960930747,2.0,2.8976073857613445,0.04280082406280627
2020-04-17,9,3,5.124370810215188,2.0,3.461454256036444,0.21944242728549496
2020-04-17,9,4,6.070988637179536,2.0,4.0709886371795365,0.1824352538064526
2020-04-17,9,5,4.344545340754944,2.0,2.3445453407549444,0.05038709546182473
2020-04-17,9,6,5.085512623965082,2.0,3.085512623965082,0.038947798173897256
2020-04-17,12,1,3.3633233254542363,2.0,1.634452906320636,0.2190172058092394
2020-04-17,12,2,4.062231919125729,2.0,2.0622319191257295,0.12833889602354698
2020-04-17,12,3,4.431531511999263,2.0,2.8315315119992617,0.19642391036486803
2020-04-17,12,4,4.933804394988299,2.0,2.9338043949882993,0.16107902696706217
2020-04-17,12,5,3.1772165513439887,2.0,1.5772165513439886,0.188341314638152
2020-04-17,12,6,3.68374299939428,2.0,1.6837429993942798,0.14309876693470513
2020-04-17,15,1,4.209140447620265,2.0,2.315027285394976,0.185098687950439
2020-04-17,15,2,4.2074034217885545,2.0,2.207403421788555,0.16727608631833585
2020-04-17,15,3,5.327857624068477,2.0,3.327857624068477,0.1991617069042786
2020-04-17,15,4,4.3770950614229225,2.0,2.3770950614229234,0.1205774483027563
2020-04-17,15,5,4.893048405710557,2.0,2.8930484057105574,0.20914078463160812
2020-04-17,15,6,4.251589820140708,2.0,2.2515898201407087,0.16197548727837707
2020-04-17,30,1,4.314123353826316,2.0,2.3141233538263166,0.0910988850704321
2020-04-17,30,2,4.087167859502848,2.0,2.087167859502848,0.13039866318349774
2020-04-17,30,3,2.7986178395086956,2.0,1.1205022313731914,0.0966748643854408
2020-04-17,30,4,3.7180978824371786,2.0,1.718097882437179,0.1546181470052649
2020-04-17,30,5,3.6699137804431796,2.0,1.66991378044318,0.1664516039768444
2020-04-17,30,6,3.888554767120239,2.0,1.8885547671202394,0.11429350244699818
2020-04-18,1,1,1.320963803560029,4.0,2.679036196439971,0.019649224798279664
2020-04-18,1,2,1.613816134641476,4.0,2.386183865358524,0.19904130585989027
2020-04-18,1,3,1.2134397204372283,4.0,2.786560279562772,0.01583395009616767
2020-04-18,1,4,2.3257461522839966,4.0,1.9147630166264233,0.035996029194855395
2020-04-18,1,5,2.5935201060507302,4.0,2.6101025927123134,0.4001906771912275
2020-04-18,1,6,1.9942078625591084,4.0,2.005792137440891,0.01798640698349081
2020-04-18,3,1,2.137141551252646,4.0,2.0399441501162174,0.05447898305202289
2020-04-18,3,2,2.7511742490163327,4.0,2.263790624206401,0.0960436774968375
2020-04-18,3,3,1.7347613192984888,4.0,2.2652386807015112,0.031038272909145407
2020-04-18,3,4,1.78373671215469,4.0,2.2162632878453095,0.05168816490619186
2020-04-18,3,5,1.5544701562687866,4.0,2.4455298437312134,0.022380903770995164
2020-04-18,3,6,4.271566502518763,4.0,3.811466787873976,0.3165543907939574
2020-04-18,5,1,1.5554947536307324,4.0,2.4445052463692676,0.022144822646630716
2020-04-18,5,2,1.9307495139379838,4.0,2.0692504860620167,0.03271802105626136
2020-04-18,5,3,1.6379834613562583,4.0,2.3620165386437417,0.040023292992689724
2020-04-18,5,4,1.8182682428119579,4.0,2.181731757188042,0.021101138283199723
2020-04-18,5,5,2.017739887946079,4.0,3.0749765378185407,0.20832780828414063
2020-04-18,5,6,1.661976441449217,4.0,2.3380235585507827,0.027201595953640738
2020-04-18,7,1,1.4063428792000952,4.0,2.593657120799905,0.029082827187703615
2020-04-18,7,2,4.306612752064933,4.0,5.4628917215087345,0.2612354891224854
2020-04-18,7,3,1.1606601878012661,4.0,2.839339812198734,0.05452214171075501
2020-04-18,7,4,1.1027396789230655,4.0,2.897260321076935,0.04365245661864045
2020-04-18,7,5,0.7078580393519598,4.0,3.29214196064804,0.028884510509411522
2020-04-18,7,6,1.44933430049621,4.0,2.5506656995037904,0.0469526661868685
2020-04-18,9,1,1.6815454649585555,4.0,2.318454535041445,0.03250448079560057
2020-04-18,9,2,1.6443034457788182,4.0,2.355696554221182,0.025944381499889407
2020-04-18,9,3,2.3261102660550734,4.0,1.9102283859071887,0.16421130610985374
2020-04-18,9,4,1.5399297686440678,4.0,2.4600702313559317,0.18074823959522007
2020-04-18,9,5,2.0373425350106955,4.0,2.1158611306847677,0.05240581988992322
2020-04-18,9,6,1.582496804100874,4.0,2.4175031958991258,0.05772470383750418
2020-04-18,12,1,1.8859853989093747,4.0,2.1140146010906253,0.1887115965121258
2020-04-18,12,2,2.0805629199595583,4.0,1.9338925463630854,0.22761751966753446
2020-04-18,12,3,2.1898505081818387,4.0,1.8101494918181618,0.15189763681194324
2020-04-18,12,4,3.4507529399988517,4.0,1.1181629826959014,0.17871612461937791
2020-04-18,12,5,2.830218812418485,4.0,1.9086711057034744,0.21152861230259098
2020-04-18,12,6,2.9698188677162944,4.0,1.7927883284550767,0.28924013122638115
2020-04-18,15,1,2.381910568187517,4.0,2.803169933644431,0.3731141389490194
2020-04-18,15,2,3.9989115516790203,4.0,1.720412968115174,0.18176558303562804
2020-04-18,15,3,3.9895711822364754,4.0,2.062977405625131,0.30665936176324193
2020-04-18,15,4,2.340387598262918,4.0,2.007639940934043,0.12744149830696655
2020-04-18,15,5,2.651095804863421,4.0,1.6414824563944974,0.2571923099907118
2020-04-18,15,6,2.187332963011941,4.0,2.0660604930060362,0.28139971755776255
2020-04-18,30,1,2.16617419440606,4.0,1.83382580559394,0.11421727476430898
2020-04-18,30,2,2.2896811330124973,4.0,1.8209651353396594,0.19885464928463348
2020-04-18,30,3,2.34848956159209,4.0,2.066510884207781,0.09657601375624178
2020-04-18,30,4,2.5100800473412876,4.0,1.559213803567773,0.1576670969047327
2020-04-18,30,5,4.327757237744977,4.0,2.702837473532484,0.2895867346856376
2020-04-18,30,6,2.6576385974054384,4.0,1.612377967595993,0.11541588313064864
2020-04-19,1,1,1.8819883832648188,3.0,1.1180116167351817,0.02621192825466164
2020-04-19,1,2,1.8617490287317282,3.0,1.2720008120300461,0.01729587552014865
2020-04-19,1,3,1.924128060083664,3.0,1.62484207910866,0.04419322845041403
2020-04-19,1,4,2.3112294601455354,3.0,1.1190517983044699,0.040778338886072546
2020-04-19,1,5,3.50515605456273,3.0,1.9513929306807765,0.13043012252977784
2020-04-19,1,6,2.375999588935829,3.0,0.7494439596828502,0.04670928433658385
2020-04-19,3,1,1.8161930786627773,3.0,1.5540150968230693,0.0515408044873987
2020-04-19,3,2,2.6963033747975276,3.0,1.3329822116324515,0.0909177281845768
2020-04-19,3,3,2.558113030803205,3.0,0.4992995358084816,0.044781270442248534
2020-04-19,3,4,1.802008201642304,3.0,1.1979917983576962,0.021047830940554464
2020-04-19,3,5,1.968075726812292,3.0,1.3172056803052161,0.03444040494744123
2020-04-19,3,6,2.3294942931768636,3.0,1.0523536358064034,0.05833622240625915
2020-04-19,5,1,1.3837383766541418,3.0,1.6162616233458582,0.0264632383505206
2020-04-19,5,2,1.7767292283171157,3.0,1.3532766098492193,0.039495603837504015
2020-04-19,5,3,1.5020749695882998,3.0,1.4979250304117002,0.04698672229926226
2020-04-19,5,4,1.5016056205823252,3.0,1.6053646800466432,0.021839121962264264
2020-04-19,5,5,2.292480911993504,3.0,2.1322501840922428,0.10688059838202156
2020-04-19,5,6,1.4792203018162837,3.0,1.5207796981837158,0.02685106112511728
2020-04-19,7,1,1.7388623785099224,3.0,1.3943557020237467,0.03790193303640557
2020-04-19,7,2,2.1413469991367036,3.0,1.0574354842503622,0.220077704385753
2020-04-19,7,3,1.957020944776369,3.0,1.3658805902372912,0.09859886679718244
2020-04-19,7,4,1.8110208915090156,3.0,1.795005169538197,0.045416783266293906
2020-04-19,7,5,1.2152786867634093,3.0,1.7847213132365907,0.028943525495289297
2020-04-19,7,6,1.7311112572328016,3.0,1.2688887427671984,0.05511975888650341
2020-04-19,9,1,1.835422859332742,3.0,1.2081193428728407,0.031826431317760334
2020-04-19,9,2,2.093278096159743,3.0,1.075503418345184,0.037375777955740375
2020-04-19,9,3,3.598876509999574,3.0,2.279941443448443,0.1658135076540049
2020-04-19,9,4,5.848373385034282,3.0,4.566347544637894,0.20620351901087497
2020-04-19,9,5,2.184105572606765,3.0,1.0563141014315791,0.052327594637202886
2020-04-19,9,6,2.4064181654947827,3.0,1.608988263761486,0.05674499805469296
2020-04-19,12,1,2.093875628404461,3.0,1.019015835202362,0.02362366625750124
2020-04-19,12,2,2.896057402590775,3.0,1.3006972884168848,0.10854996565763535
2020-04-19,12,3,3.515126034475964,3.0,1.9818980589461828,0.10818723129088546
2020-04-19,12,4,2.180397078934462,3.0,1.0569702172583317,0.02719575481856351
2020-04-19,12,5,1.9734029727665776,3.0,1.0907562697300832,0.03836321313380696
2020-04-19,12,6,2.722785162473271,3.0,1.086687819600118,0.08137858963823304
2020-04-19,15,1,3.371742339379024,3.0,1.056396129581783,0.1583553290825669
2020-04-19,15,2,4.621958631421479,3.0,2.0888498177730037,0.17075640526549174
2020-04-19,15,3,3.7668776108469166,3.0,1.4211810878707318,0.18881995798879073
2020-04-19,15,4,3.7559952006534383,3.0,0.8998192534964199,0.12580144547109728
2020-04-19,15,5,4.885800384540369,3.0,2.1487705948441826,0.1983378624262401
2020-04-19,15,6,2.971445932410573,3.0,0.9335557943925255,0.15379098335306324
2020-04-19,30,1,2.6499006849247406,3.0,1.030746129852008,0.12645421993067696
2020-04-19,30,2,3.503006230360789,3.0,1.1661140689150589,0.14981985514954216
2020-04-19,30,3,3.6123698046483153,3.0,0.7498383698338769,0.10993377795067076
2020-04-19,30,4,3.2640004978867307,3.0,0.8108226454917817,0.13192330740757227
2020-04-19,30,5,2.88406801840834,3.0,0.8691845718287867,0.19739764844589267
2020-04-19,30,6,3.130455666184213,3.0,1.0222805434987845,0.12219643054858005
2020-04-20,1,1,6.796685085284392,4.0,3.6564269943929393,0.20121344700103666
2020-04-20,1,2,6.2112995767608155,4.0,2.6753818726293908,0.16291175947294828
2020-04-20,1,3,4.789868187274194,4.0,1.474513849390216,0.12652210780704293
2020-04-20,1,4,5.7590257387600055,4.0,1.790428573002599,0.12732855687361178
2020-04-20,1,5,5.722053113201965,4.0,1.753945425422007,0.117482358321886
2020-04-20,1,6,5.873878993597226,4.0,2.2632229857381367,0.10472886164369942
2020-04-20,3,1,7.016355845808494,4.0,3.016355845808493,0.045812633100924136
2020-04-20,3,2,6.481673594035135,4.0,2.675221945544424,0.08579562776466318
2020-04-20,3,3,8.280502680681813,4.0,4.73233145587039,0.04062729141494224
2020-04-20,3,4,8.141040204016546,4.0,4.141040204016546,0.02164895316817706
2020-04-20,3,5,7.719097142261628,4.0,4.00255678306058,0.02900267347376635
2020-04-20,3,6,6.8330523038587145,4.0,3.4873268626497644,0.08398683548800967
2020-04-20,5,1,7.910317357541251,4.0,3.9103173575412518,0.026417942641707062
2020-04-20,5,2,8.149519833434278,4.0,4.149519833434278,0.03954392773568334
2020-04-20,5,3,8.275582432168711,4.0,4.27558243216871,0.0555225260017104
2020-04-20,5,4,8.570781390521521,4.0,4.570781390521521,0.022078638973418864
2020-04-20,5,5,8.134241849651122,4.0,4.8768749246061835,0.1098404077446688
2020-04-20,5,6,7.834912623444141,4.0,3.834912623444142,0.029154928921144282
2020-04-20,7,1,7.7336596257632895,4.0,3.7857928258451077,0.04069012884645768
2020-04-20,7,2,7.639175911725989,4.0,3.674004449827486,0.4077668163928025
2020-04-20,7,3,6.986759863105836,4.0,2.986759863105837,0.04920196265672819
2020-04-20,7,4,6.751949118182987,4.0,2.757306693431339,0.051787622888344764
2020-04-20,7,5,7.751880231741617,4.0,3.751880231741617,0.034149973386677884
2020-04-20,7,6,6.984194907334819,4.0,2.9841949073348184,0.06576560290426739
2020-04-20,9,1,8.005377097461235,4.0,4.005377097461233,0.03449713645143143
2020-04-20,9,2,7.395112514997068,4.0,3.45914153093627,0.034273466190361646
2020-04-20,9,3,5.738406169280848,4.0,2.975080568550469,0.1708507332169027
2020-04-20,9,4,8.071417694871275,4.0,4.871417694871275,0.2129594545180258
2020-04-20,9,5,6.822269286917377,4.0,2.894370085609495,0.04613957208056666
2020-04-20,9,6,7.56755357266978,4.0,3.598193358560346,0.045582999155111346
2020-04-20,12,1,8.610748431324103,4.0,4.610748431324102,0.023368194394959727
2020-04-20,12,2,7.437142372737876,4.0,3.7484791874251977,0.13433081376635567
2020-04-20,12,3,7.6686892877898245,4.0,3.866518616900758,0.09033629696832801
2020-04-20,12,4,7.723555378451768,4.0,3.723555378451767,0.040368827230570156
2020-04-20,12,5,7.775572518683359,4.0,3.7878448011594394,0.03845557878648419
2020-04-20,12,6,7.165620175484076,4.0,3.9282609985572474,0.08476941650335121
2020-04-20,15,1,4.17076925843927,4.0,1.4169516933261608,0.15782721406358896
2020-04-20,15,2,5.636928020216406,4.0,1.9179552343441553,0.17545794210905322
2020-04-20,15,3,4.916941807967026,4.0,1.7268852654919185,0.16996012018191425
2020-04-20,15,4,4.413906150230883,4.0,1.0666183811852048,0.11655740367299597
2020-04-20,15,5,4.454409047948567,4.0,1.2743975295222316,0.26098259373808846
2020-04-20,15,6,4.311900477199881,4.0,0.5282425387924515,0.14533847895521546
2020-04-20,30,1,4.311431149982423,4.0,1.0125822630776617,0.10280130810083793
2020-04-20,30,2,4.030946861806568,4.0,1.617114493978376,0.20206287872888812
2020-04-20,30,3,4.196857427007171,4.0,0.7907148804725117,0.10184281879717277
2020-04-20,30,4,4.617150085033895,4.0,1.0330779370815948,0.14174082490173429
2020-04-20,30,5,4.274965082161924,4.0,1.6840928041995733,0.20002115359166173
2020-04-20,30,6,3.887363108634766,4.0,1.0083200281937104,0.15615088365355095
2020-04-21,1,1,4.052977509156564,5.0,0.9470224908434353,0.1643344653252822
