testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.587284293232408,5.0,1.5872842932324078,0.1621865858926447
2020-04-08,7.328619165402204,4.0,3.3286191654022033,0.16208977985040512
2020-04-09,5.625485127900096,6.0,1.535783186968544,0.15441104032819397
2020-04-10,4.382607065561778,4.0,0.8319523935964778,0.17389921447472143
2020-04-11,4.714369459140643,2.0,2.7143694591406438,0.1764468988862055
2020-04-12,4.475431196491526,1.0,3.475431196491525,0.1671281869872996
2020-04-13,4.093597751035728,10.0,5.906402248964272,0.07153192981662536
2020-04-14,5.334736978672586,4.0,1.3347369786725862,0.10334133927380854
2020-04-15,4.909565699498861,9.0,4.090434300501139,0.08492048555838119
2020-04-16,2.6549893768088606,4.0,1.3450106231911394,0.0762062009157319
2020-04-17,4.958846457661298,2.0,3.2627833892165823,0.056295642680553856
2020-04-18,1.6181931488854873,4.0,2.3818068511145127,0.036759037589974
2020-04-19,1.7641551976723633,3.0,1.2358448023276367,0.019714558580991543
2020-04-20,7.778469977347493,4.0,3.7784699773474926,0.019373145079890026
2020-04-21,4.288748319199277,5.0,0.7112516808007243,0.028302596389929935
2020-04-22,3.4167288176404034,5.0,1.6088201591223843,0.3812480293201841
2020-04-23,3.9658479569612908,7.0,3.03415204303871,0.14659986686414445
2020-04-24,5.261968396469118,7.0,2.0256419511771244,0.198925392629531
2020-04-25,4.72481427930285,4.0,0.7284149969706853,0.14967880822576715
2020-04-26,4.343936073007274,2.0,2.343936073007274,0.14622277535752523
2020-04-27,4.363301672191082,6.0,1.636698327808918,0.14109198547235174
2020-04-28,4.678726953174543,8.0,3.321273046825456,0.12000589845093161
2020-04-29,5.834384402628108,2.0,3.834384402628108,0.1184193270244354
2020-04-30,4.975607122659549,1.0,3.9756071226595493,0.23052342471090018
2020-05-01,3.4660589763822385,3.0,1.6660589763822382,0.3575810656568996
2020-05-02,3.109860330836587,3.0,1.3912956077249183,0.25927636735771126
2020-05-03,4.327691840339017,5.0,2.603000662213405,0.2547433846320092
2020-05-04,3.0890670722838016,2.0,1.4747749179111984,0.4659776095619751
2020-05-05,4.7457134970551955,3.0,1.751265605650552,0.319929685857818
2020-05-06,2.583307362132268,0.0,2.583307362132268,0.5314140279751419
