testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.569090481509275,5.0,1.5690904815092748,0.11494185730853439
2020-04-08,6.547357131954731,4.0,2.5473571319547306,0.10019494884672889
2020-04-09,4.37306424514375,6.0,1.6269357548562489,0.09888098309341113
2020-04-10,5.706714149943702,4.0,1.7067141499437013,0.16231739237452886
2020-04-11,4.01380773510557,2.0,2.0138077351055697,0.11647328798172481
2020-04-12,3.6328850499037557,1.0,2.6328850499037553,0.09280839578514809
2020-04-13,3.9750849653522855,10.0,6.024915034647714,0.09004626523086659
2020-04-14,4.9315779877337595,4.0,0.9685786580962775,0.03891712517307551
2020-04-15,3.39279252086114,9.0,5.607207479138862,0.0737600909287399
2020-04-16,3.2925204209591845,4.0,0.8515343794801209,0.013805851530166044
2020-04-17,5.48780400832158,2.0,3.4878040083215813,0.02599256891160917
2020-04-18,1.1572536684011674,4.0,2.842746331598833,0.013085631832848752
2020-04-19,2.357617743892576,3.0,1.740322534492072,0.05426854230623072
2020-04-20,4.583177875362051,4.0,1.5746282504323594,0.1420585482814169
2020-04-21,4.024454401456618,5.0,0.9755455985433823,0.21161621856695695
2020-04-22,3.642054727292875,5.0,1.3579452727071248,0.12274120578476441
2020-04-23,4.430598917655058,7.0,2.5694010823449425,0.08109458882377016
2020-04-24,3.980374084415748,7.0,3.0196259155842515,0.06301391831045422
2020-04-25,4.785640743703119,4.0,0.7856407437031194,0.2076505027128584
2020-04-26,4.68176289857425,2.0,2.6817628985742497,0.12691214523446606
2020-04-27,4.585187592991547,6.0,1.6218609431656041,0.15192264671379413
2020-04-28,4.705504016930405,8.0,3.294495983069594,0.44691336142381244
2020-04-29,6.639297680598678,2.0,4.639297680598678,0.12379744631722897
2020-04-30,3.722923154758173,1.0,2.9627212327119543,0.39248807440643263
2020-05-01,4.927990681717981,3.0,3.127990681717981,0.3921882561694886
2020-05-02,2.9244844139344965,3.0,1.19287523203488,0.5984992279307791
2020-05-03,3.36851977581601,5.0,1.67878382110166,0.27529362073316554
2020-05-04,3.7829306679072277,2.0,1.7829306679072272,0.2238028432935702
2020-05-05,2.9965350127590407,3.0,0.689813006146923,0.2553525622331237
2020-05-06,3.6632025416653504,0.0,3.6632025416653504,0.2397521499600416
