testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.618853851354802,5.0,1.9490649381432905,0.12183348400578278
2020-04-08,5.605749758163987,4.0,1.6856581753625104,0.3490332249463602
2020-04-09,3.7302837167042684,6.0,2.3388707001763267,0.4234571175341559
2020-04-10,7.1562477189519935,4.0,3.156247718951993,0.24310975998469947
2020-04-11,3.8865225667561005,2.0,1.8865225667561005,0.2862270033276113
2020-04-12,2.427497839436687,1.0,1.827497839436687,0.15458445568531123
2020-04-13,4.6754990431066,10.0,5.485163286071013,0.1349744451200759
2020-04-14,5.228156997907059,4.0,1.2281569979070586,0.15684103857487303
2020-04-15,2.795529634160787,9.0,6.204470365839212,0.1852951563821076
2020-04-16,4.58879664900547,4.0,1.1486974772927394,0.059544155851282254
2020-04-17,4.42214209562941,2.0,2.42214209562941,0.05662870398491695
2020-04-18,2.6743016460141447,4.0,1.6321056853767815,0.06634828408850492
2020-04-19,1.8068119610897297,3.0,1.19318803891027,0.05634647706741509
2020-04-20,6.702784466200145,4.0,2.8469860635843802,0.061084405427771195
2020-04-21,3.6615657651747116,5.0,1.338434234825289,0.1239894935440494
2020-04-22,5.06810761390476,5.0,0.42135394398938997,0.04908798144627209
2020-04-23,4.074083820759428,7.0,2.9259161792405726,0.05861039453606669
2020-04-24,4.430252357253697,7.0,2.569747642746303,0.0761463576998174
2020-04-25,4.532103360369822,4.0,0.8993716717545593,0.11405455503296391
2020-04-26,4.035157878298653,2.0,2.0351578782986524,0.11168117875008976
2020-04-27,3.9171793241896538,6.0,2.0828206758103462,0.11910626257673365
2020-04-28,5.160319842876339,8.0,2.8396801571236616,0.13924631145535288
2020-04-29,5.04364745653912,2.0,3.0436474565391203,0.1386730695121988
2020-04-30,4.853262777355683,0.9999999999999998,3.8532627773556833,0.14117437311735856
2020-05-01,4.716647800883586,3.0,1.7166478008835853,0.18510572944268583
2020-05-02,4.019008629655992,3.0,1.0522250520711256,0.2001643482570647
2020-05-03,3.940655948908512,5.0,1.0593440510914878,0.21771108860306962
2020-05-04,4.580277684997686,2.0,2.580277684997686,0.39204063877817186
2020-05-05,3.331642983843243,3.0,1.1178853286226385,0.32048529029219586
2020-05-06,3.7699963640126954,0.0,3.7699963640126954,0.25885322691974755
