testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,7.060468565341251,5.0,2.6318953096262216,0.1820668082442492
2020-04-08,5.911612546443132,4.0,2.2283086415879043,0.14989232555599402
2020-04-09,4.496672619852328,6.0,2.3870801908836228,0.18121990266994076
2020-04-10,5.075358573779257,4.0,1.0753585737792561,0.1092710805173616
2020-04-11,4.824130996259034,2.0,2.824130996259033,0.1551770063604038
2020-04-12,3.5584746687652435,1.0,2.5584746687652435,0.10963523792886036
2020-04-13,5.636288564138735,10.0,4.3637114358612665,0.1499458890834809
2020-04-14,5.622405604856973,4.0,2.7883940702269876,0.36770007702031593
2020-04-15,4.466095160854782,9.0,4.533904839145217,0.17959250452015485
2020-04-16,3.4305357543560584,4.0,1.292480065216139,0.021296748002097184
2020-04-17,5.453969498961155,2.0,3.593042348622351,0.028364007111663092
2020-04-18,1.8494812023276885,4.0,2.1505187976723112,0.019147796141873195
2020-04-19,2.204695834450154,3.0,0.795304165549846,0.026261324666818697
2020-04-20,7.034903099550391,4.0,3.1629611314287933,0.025963539958240977
2020-04-21,4.038468524207848,5.0,0.9638382482540123,0.020106930027565036
2020-04-22,4.940049848887223,5.0,0.301759873403528,0.018482756825395054
2020-04-23,4.3424317772227425,7.0,2.6575682227772566,0.022871343714246282
2020-04-24,4.034393372120968,7.0,2.965606627879031,0.019282772812660852
2020-04-25,4.587739496261449,4.0,1.1590398910408797,0.14473281344262023
2020-04-26,4.237770337864264,2.0,2.2377703378642635,0.1374459935565469
2020-04-27,4.50950112851712,6.0,1.4904988714828802,0.14438039340428552
2020-04-28,5.055869512736859,8.0,2.9441304872631413,0.13516091792433477
2020-04-29,5.056860419475837,2.0,3.0568604194758353,0.1483923739026986
2020-04-30,4.91146826328576,0.9999999999999998,3.911468263285758,0.1694359218156268
2020-05-01,4.892919609968575,3.0,1.8929196099685757,0.1978037501607092
2020-05-02,4.381729708724099,3.0,1.381729708724098,0.20279383117233096
2020-05-03,3.759593882508257,5.0,1.2404061174917427,0.19968546479283034
2020-05-04,5.016804853781876,2.0,3.016804853781876,0.3074535060176352
2020-05-05,4.258762133117144,3.0,1.2965119624461527,0.2889036825676844
2020-05-06,2.4779847107323283,0.0,2.4779847107323283,0.5250734793123278
