testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,4.582493053594495,5.0,1.8637627496882607,0.19333324812192224
2020-04-08,5.1746083241699665,4.0,1.6091091241800153,0.13408088841763816
2020-04-09,5.70439978043709,6.0,1.5250110236549514,0.12322385045289422
2020-04-10,3.95807643611695,4.0,1.6407592811959835,0.18703595558491024
2020-04-11,4.38247620346553,2.0,2.3824762034655302,0.12082761895973677
2020-04-12,3.166666200612041,1.0,2.1666662006120414,0.14973186169989858
2020-04-13,3.749930509992295,10.0,6.250069490007705,0.10388085677012218
2020-04-14,5.262525276712081,4.0,1.4980608114271163,0.16320245408372933
2020-04-15,4.852027618607214,9.0,4.147972381392786,0.15979285788575703
2020-04-16,4.7707466546038555,4.0,1.2863230053620966,0.18107580410015317
2020-04-17,4.3852864038400465,2.0,3.1852864038400464,0.33566586444519436
2020-04-18,2.367155705627433,4.0,1.6328442943725676,0.2436640670701177
2020-04-19,2.850257836971174,3.0,1.4305077598748925,0.12360394911133032
2020-04-20,8.621021846255527,4.0,4.621021846255526,0.1055350902747721
2020-04-21,5.4416205960654045,5.0,1.9125851867707808,0.18125790651825255
2020-04-22,4.514188492837682,5.0,1.1250878715663177,0.14854508824032592
2020-04-23,4.483377754037949,7.0,2.5166222459620506,0.07799510338289806
2020-04-24,3.6828329716142405,7.0,3.3171670283857595,0.10503801939429547
2020-04-25,4.03461990869445,4.0,1.238102605590596,0.27254054171149755
2020-04-26,3.835991547515995,2.0,1.843215208760785,0.09080105712744072
2020-04-27,5.2715799029885355,6.0,0.9773453379585091,0.10473204318792435
2020-04-28,4.748602491574353,8.0,3.2513975084256463,0.1335033979125842
2020-04-29,6.3202463971471285,2.0,4.3202463971471285,0.09520156695077973
2020-04-30,4.327316785325141,1.0,3.6143007742027193,0.546501251903713
2020-05-01,5.412058339537941,3.0,2.4120583395379414,0.302300443403008
2020-05-02,4.366876466819326,3.0,1.366876466819326,0.4293888687857671
2020-05-03,4.115231747944126,5.0,2.1142861224607925,0.33907681209319496
2020-05-04,4.960676052136781,2.0,3.430336373083029,0.4564746790361517
2020-05-05,4.849508573221863,3.0,3.5612316732093623,0.5214216290650311
2020-05-06,3.42210748930012,0.0,3.42210748930012,0.44874594609468216
