testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,4.395017780041266,5.0,1.3554022994126178,0.1963008026271317
2020-04-08,5.02413546818236,4.0,2.6241354681823585,0.16193944646621408
2020-04-09,5.942321121008177,6.0,0.847572050543105,0.1421816130253625
2020-04-10,5.039651863191207,4.0,1.8899366681094059,0.22959443640363458
2020-04-11,4.204611524755459,2.0000000000000004,2.2046115247554594,0.2612478452181229
2020-04-12,4.316634821583067,1.0,3.3166348215830674,0.13135961229554896
2020-04-13,3.546604442890883,10.0,6.453395557109117,0.1433600650650369
2020-04-14,5.075622495232615,4.0,1.0756224952326157,0.11211561934653036
2020-04-15,4.659206286264661,9.0,4.340793713735337,0.09257318310887111
2020-04-16,4.948687977561181,4.0,1.5102454027547476,0.10930266386327683
2020-04-17,5.855859359874067,2.0,3.855859359874067,0.012385880638033147
2020-04-18,1.9790495017855547,4.0,2.0209504982144453,0.018237219182665316
2020-04-19,1.8114987345542837,3.0,1.448512941778386,0.02573016882632051
2020-04-20,8.50743708075413,4.0,4.50743708075413,0.023432736623907578
2020-04-21,5.144865132097905,5.0,0.6033477671551314,0.022074067859786516
2020-04-22,4.3712054480895235,5.0,2.381322515193698,0.27297971935961246
2020-04-23,3.536308250336107,7.0,3.463691749663893,0.2087619737915547
2020-04-24,4.000950814556802,7.0,2.999049185443199,0.2765231288585686
2020-04-25,5.116371324475078,4.0,1.2725200481202932,0.17218121661129243
2020-04-26,3.8362556878470633,2.0,1.839886825574709,0.16983891927307332
2020-04-27,4.641498274422604,6.0,1.3585017255773972,0.22966790152825212
2020-04-28,4.560810972299818,8.0,3.439189027700182,0.1414888505423017
2020-04-29,6.475068436126146,2.0,4.475068436126145,0.15852200617229378
2020-04-30,4.795279991135155,1.0,3.795279991135156,0.3426338316226743
2020-05-01,4.407581337440921,3.0,1.4075813374409216,0.270651455579687
2020-05-02,4.156642491724258,3.0,1.651546673823415,0.4258335910457749
2020-05-03,2.7484802962179637,5.0,2.2515197037820363,0.5457881966222122
2020-05-04,4.742565780075366,2.0,2.742565780075366,0.4200583403030372
2020-05-05,5.301466994536897,3.0,2.3014669945368964,0.37218025209160877
2020-05-06,4.372272599935796,0.0,4.372272599935796,0.519296075028586
