testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,4.442465006049814,5.0,1.5758889556015998,0.24660564401602522
2020-04-08,6.160347533686415,4.0,2.160347533686415,0.12939153748424698
2020-04-09,4.7447736124568,6.0,1.2552263875432004,0.13464976310609159
2020-04-10,4.576600981173783,4.0,1.3807388960431761,0.1872043160630398
2020-04-11,4.897335015493918,2.0,2.897335015493918,0.11658648315877498
2020-04-12,4.7900755133994775,1.0,3.790075513399478,0.12540383719769008
2020-04-13,3.5067412665256037,10.0,6.493258733474397,0.1654399437659581
2020-04-14,6.4548529044857075,4.0,2.454852904485707,0.21399511327385717
2020-04-15,5.459660920574936,9.0,3.540339079425064,0.39492591359722223
2020-04-16,5.1076788715406645,4.0,1.4673053132960079,0.16617382475287418
2020-04-17,4.299235378486028,2.0,2.299235378486028,0.17716616005175517
2020-04-18,1.8218361884967773,4.0,2.1781638115032225,0.17624855503033227
2020-04-19,1.7445343770807575,3.0,1.2554656229192425,0.031738289584023624
2020-04-20,7.746027223492672,4.0,3.746027223492672,0.02948078969914362
2020-04-21,4.275172752144523,5.0,0.7248272478554767,0.03717087046888665
2020-04-22,4.692419877138516,5.0,0.323400870284714,0.036865772066855006
2020-04-23,4.353754713140271,7.0,2.646245286859729,0.03189326138039057
2020-04-24,4.676446226112985,7.0,2.323553773887014,0.022428485467748262
2020-04-25,5.30971573138954,4.0,1.3721910321275903,0.019231085701808183
2020-04-26,3.19351874634012,2.0,1.1935187463401198,0.021196297887930853
2020-04-27,4.450265195639824,6.0,1.5497348043601755,0.01897886161923324
2020-04-28,5.1237522944832135,8.0,2.8762477055167865,0.025126922165791578
2020-04-29,6.299049712997166,2.0,4.299049712997166,0.0230810899168648
2020-04-30,7.381071259297722,1.0,6.381071259297722,0.04192847115906025
2020-05-01,5.542246333643374,3.0,2.9927365165122306,0.1970973462183116
2020-05-02,1.8636185030885777,3.0,1.4973508315239408,0.5130850877416012
2020-05-03,4.309747569791417,5.0,1.5743424046265841,0.3538362103139914
2020-05-04,5.817955797472518,2.0,3.817955797472517,0.21359385807911
2020-05-05,3.3660070740073706,3.0,1.7281265043878808,0.3565064404934937
2020-05-06,3.2636305164857204,0.0,3.2636305164857204,0.25202252681335996
