testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.329359331278998,5.0,1.3293593312789995,0.11388682186315269
2020-04-08,7.073462745946749,4.0,3.07346274594675,0.1303790936638311
2020-04-09,5.518505014694639,6.0,0.7266603392591418,0.10873607737481605
2020-04-10,5.757605724996367,4.0,1.757605724996368,0.12867337723676484
2020-04-11,4.055687713022896,2.0,2.0556877130228957,0.13345912496734225
2020-04-12,2.6456206817316197,1.0,2.045620681731619,0.30929247856526565
2020-04-13,4.5232793449794295,10.0,5.4767206550205705,0.09398520102222925
2020-04-14,4.576659383741775,4.0,0.9476584403644759,0.05873890768162462
2020-04-15,3.3373298655654815,9.0,5.662670134434518,0.050652329574163456
2020-04-16,3.972765590502668,4.0,0.8729092022941665,0.036805386998267624
2020-04-17,4.340912895161693,2.0,2.340912895161693,0.04379237850182903
2020-04-18,1.2247382473862178,4.0,2.7752617526137824,0.04414054090313106
2020-04-19,2.018524201698077,3.0,0.9814757983019229,0.05079206790929469
2020-04-20,6.2503321298750025,4.0,2.319989206077995,0.05278047710521829
2020-04-21,4.171871880717572,5.0,0.8281281192824279,0.14454751953447223
2020-04-22,4.077492558780182,5.0,1.1714901422548083,0.1703260883650047
2020-04-23,4.183470110454488,7.0,2.8165298895455124,0.13909064912047758
2020-04-24,4.33559579631987,7.0,2.664404203680129,0.15542456300649746
2020-04-25,6.202591920360207,4.0,2.2025919203602067,0.17625462250254026
2020-04-26,4.117603052455968,2.0,2.1176030524559684,0.13441568796591566
2020-04-27,4.369880779515151,6.0,1.6301192204848483,0.1670017818382096
2020-04-28,4.795365824817183,8.0,3.2046341751828167,0.07148147779150552
2020-04-29,5.437754368200141,2.0,3.4377543682001415,0.08688827538202834
2020-04-30,5.495781055406316,1.0,4.495781055406316,0.09772571203109644
2020-05-01,3.9476070910621375,3.0,1.8206060964511401,0.12679967075881227
2020-05-02,4.015158823806415,3.0,1.0151588238064142,0.13937018856446742
2020-05-03,3.618106978291169,5.0,1.724027378937982,0.11990815185345467
2020-05-04,4.281412421151331,2.0,2.2814124211513307,0.10842686975413621
2020-05-05,3.235166743423936,3.0,1.0625745990874074,0.43700353049146023
2020-05-06,3.6117796443716967,0.0,3.6117796443716967,0.28613925611774127
