testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,5.73607581102912,5.0,0.7360758110291196,0.08265028013709594
2020-04-08,5.291274412623462,4.0,1.2912744126234617,0.07223392436954604
2020-04-09,4.356687504078723,6.0,1.6433124959212773,0.0764413850175452
2020-04-10,4.918634173224193,4.0,0.9883395802717537,0.07436707627920336
2020-04-11,4.026985699638746,2.0,2.026985699638746,0.07282523206015237
2020-04-12,2.564476470883551,1.0,1.564476470883551,0.07144258004074307
2020-04-13,4.004099770704047,10.0,5.995900229295954,0.07591122249150536
2020-04-14,5.211746760159519,4.0,1.2117467601595195,0.057560012373934454
2020-04-15,3.8763568155390073,9.0,5.123643184460993,0.05465826722568803
2020-04-16,4.745353337791494,4.0,1.069538289194258,0.07862829732411829
2020-04-17,2.227740036362944,2.0,0.8715088200919361,0.07047063372802495
2020-04-18,1.7668537404721802,4.0,2.233146259527819,0.0640659392707966
2020-04-19,3.6079676936771263,3.0,0.6079676936771262,0.08493325056329834
2020-04-20,4.69362965107857,4.0,0.9831330505689436,0.07239851020456332
2020-04-21,4.24872933070827,5.0,0.7512706692917305,0.06910801410417028
2020-04-22,4.669783196686395,5.0,0.3553053802771968,0.07067245541808843
2020-04-23,4.392088308516006,7.0,2.607911691483994,0.05397375829517907
2020-04-24,4.395351715391749,7.0,2.6046482846082504,0.053816204451915414
2020-04-25,5.391841638284276,4.0,1.3918416382842773,0.05641771447036577
2020-04-26,3.792862922610076,2.0,1.792862922610076,0.05476666778960261
2020-04-27,3.435416225160482,6.0,2.5645837748395186,0.058583316822928964
2020-04-28,5.0473408814217775,8.0,2.9526591185782225,0.057867422352704555
2020-04-29,5.952574024262238,2.0,3.952574024262237,0.072419994544929
2020-04-30,5.9547326047582105,1.0,4.9547326047582105,0.09235574649392773
2020-05-01,4.190611303373055,3.0,1.190611303373056,0.13275756954318826
2020-05-02,3.6049088258722413,3.0,0.7975030048031201,0.10711960803649942
2020-05-03,3.4108308097026936,5.0,1.7518900768063137,0.11639893646261683
2020-05-04,5.13857425736279,2.0,3.138574257362791,0.08088673713801164
2020-05-05,3.6881736113815635,3.0,0.6881736113815632,0.0974582270127116
2020-05-06,2.2436705870923364,0.0,2.2436705870923364,0.07592646556803499
