testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.120402792562859,5.0,1.1204027925628588,0.07370790693482364
2020-04-08,5.6191393575663415,4.0,1.619139357566342,0.09013541871427859
2020-04-09,4.474385802198777,6.0,1.525614197801223,0.062264749101365056
2020-04-10,5.3496860502995185,4.0,1.4076516732453062,0.07821205156365627
2020-04-11,3.922795278953218,2.0,1.9227952789532181,0.07468899009468692
2020-04-12,2.9867857714505837,1.0,1.9867857714505839,0.08356933670732968
2020-04-13,4.075356573164145,10.0,5.924643426835855,0.06395099234202659
2020-04-14,5.258654807776161,4.0,1.2586548077761606,0.06636429619219897
2020-04-15,4.134369273685734,9.0,4.865630726314266,0.06380275920641934
2020-04-16,4.803493831268693,4.0,1.7785028117180963,0.08669322553265127
2020-04-17,4.477776620158478,2.0,2.4777766201584774,0.05718195628454163
2020-04-18,2.012545310736244,4.0,1.9874546892637561,0.06013120655376876
2020-04-19,4.179994231980754,3.0,2.533288358017473,0.0927705134704406
2020-04-20,6.716356729324121,4.0,3.1120153875459895,0.07513750366188392
2020-04-21,3.9772343422410943,5.0,1.022765657758906,0.0808472312347229
2020-04-22,3.7099946216211577,5.0,1.354894363465958,0.1589900885627047
2020-04-23,4.840133560084332,7.0,2.1598664399156684,0.056094238790276404
2020-04-24,5.957818098248877,7.0,1.519148023337055,0.09689232090539726
2020-04-25,4.107059289579999,4.0,0.8184904451966982,0.0842277529221066
2020-04-26,3.2165764755097372,2.0,1.3002171675093708,0.11608429587610263
2020-04-27,4.701509457653915,6.0,1.3329970064842112,0.08169042414716779
2020-04-28,4.331347217306403,8.0,3.6686527826935973,0.11062642930602964
2020-04-29,5.702973927901928,2.0,3.7029739279019274,0.08133003800689942
2020-04-30,6.246540212138266,1.0,5.246540212138266,0.21599986242700106
2020-05-01,2.791221513644458,3.0,1.1110246621600683,0.5289060848271353
2020-05-02,5.015388360633914,3.0,3.2115258961203823,0.41077296796125295
2020-05-03,5.267933023155613,5.0,1.4538459538883681,0.39614305299692254
2020-05-04,3.935712225239892,2.0,2.735712225239893,0.6783566020381934
2020-05-05,7.713142944724536,3.0,4.713142944724538,0.47652211257227683
2020-05-06,2.9839752805259834,0.0,2.9839752805259834,0.7591582481556507
