testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.336885476529952,5.0,1.3368854765299523,0.1749352108995737
2020-04-08,5.431652301711217,4.0,2.042732076332974,0.14074904732473606
2020-04-09,5.48506667591114,6.0,1.7989661839918392,0.11243272404170697
2020-04-10,5.3891047421109155,4.0,1.389104742110916,0.14113457254663114
2020-04-11,4.486423262130411,2.0,2.486423262130411,0.14955956978110715
2020-04-12,3.6741863565320054,1.0,2.731441257333684,0.17559729586232198
2020-04-13,3.764398296842105,10.0,6.235601703157895,0.1599367321722343
2020-04-14,4.0351150963092035,4.0,1.7217438610693236,0.19612964459155124
2020-04-15,4.3274925335236505,9.0,4.6725074664763495,0.0969988800800506
2020-04-16,5.841544588678756,4.0,2.382996493976331,0.17384371010773872
2020-04-17,5.413958180988325,2.0,3.413958180988325,0.1812161960251516
2020-04-18,4.095333999357102,4.0,1.9345957470883661,0.18048016366626515
2020-04-19,2.558291854259049,3.0,1.588353920953543,0.11518625931216708
2020-04-20,6.576280474720585,4.0,2.8229923992709924,0.10830423327200542
2020-04-21,3.649043530169089,5.0,1.3509564698309116,0.3222223395117754
2020-04-22,5.152348960860306,5.0,1.2875715043881593,0.17912734550070009
2020-04-23,3.966124548236459,7.0,3.0338754517635396,0.16173816097632968
2020-04-24,3.8634670782107903,7.0,3.13653292178921,0.4385471316992938
2020-04-25,4.88475820940811,4.0,0.8847582094081107,0.13788439448076636
2020-04-26,4.40575483697206,2.0,2.4057548369720587,0.11138865512936054
2020-04-27,4.019000383724216,6.0,1.9809996162757841,0.12549984231649589
2020-04-28,5.243256731374149,8.0,2.7567432686258506,0.17569351716526665
2020-04-29,4.840323091927956,2.0,2.840323091927955,0.13505547873189333
2020-04-30,5.178414521145844,0.9999999999999998,4.178414521145844,0.14123491859527784
2020-05-01,4.044113185305298,3.0,1.4564879905321717,0.13857961996215112
2020-05-02,4.150562442966143,3.0,1.1505624429661432,0.1290663616548355
2020-05-03,3.476354608004575,5.0,1.5236453919954251,0.1598567450427768
2020-05-04,4.116886470165439,2.0,2.116886470165439,0.23397998595629912
2020-05-05,3.1736070065582256,3.0,0.6413873581018231,0.1887433384587081
2020-05-06,3.188398923907057,0.0,3.188398923907057,0.1789098449313675
