testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.253551963782604,5.0,1.2605204761987419,0.0634075729698441
2020-04-08,5.648937017588534,4.0,1.648937017588534,0.07020990462768148
2020-04-09,4.804416639612613,6.0,1.195583360387387,0.0625509053798716
2020-04-10,5.403644515601632,4.0,1.4036445156016326,0.06442804459803507
2020-04-11,3.822307434690751,2.0000000000000004,1.82230743469075,0.07332249080027357
2020-04-12,2.475904873081588,1.0,1.4759048730815876,0.039242468164275415
2020-04-13,4.252095013263139,10.0,5.747904986736861,0.035180192316686495
2020-04-14,4.100122806619682,4.0,0.3226943969636233,0.05585406373698569
2020-04-15,3.667239691579013,9.0,5.332760308420986,0.035365500193697566
2020-04-16,3.513890839988362,4.0,0.9416505584916122,0.03269834409676601
2020-04-17,4.77715619874498,2.0,2.77715619874498,0.0339773233105102
2020-04-18,1.6557086459446702,4.0,2.34429135405533,0.03389561723885711
2020-04-19,1.3029057743144823,3.0,1.6970942256855177,0.03253870174135266
2020-04-20,7.205229878896337,4.0,3.2052298788963376,0.05780957108409821
2020-04-21,4.014370141199283,5.0,0.9884883481368287,0.14561448918168976
2020-04-22,4.44871916536575,5.0,0.6862692062192297,0.14551923723602617
2020-04-23,4.606520784291412,7.0,2.3934792157085885,0.14592771933164875
2020-04-24,4.049353974314147,7.0,2.9506460256858533,0.16117817739439527
2020-04-25,4.515980820761531,4.0,0.5159808207615304,0.14803617123599683
2020-04-26,4.162227369231099,2.0,2.1622273692310987,0.13759585957887827
2020-04-27,4.292800784980308,6.0,1.7071992150196915,0.14520308714535987
2020-04-28,5.368990972236566,8.0,2.631009027763434,0.09759762843211889
2020-04-29,5.797369924353025,2.0,3.7973699243530254,0.07497458166622266
2020-04-30,5.544498806278295,1.0,4.544498806278295,0.09735465354828235
2020-05-01,4.8599545848240115,3.0,1.8885355710214646,0.133875733452333
2020-05-02,4.2408393961732305,3.0,1.2408393961732302,0.12563469544954356
2020-05-03,2.7337168241164584,5.0,2.2662831758835416,0.11358034776086365
2020-05-04,4.806354623884467,2.0,2.806354623884467,0.1176415045003806
2020-05-05,3.1885213695188424,3.0,2.085086865330079,0.35799434607399744
2020-05-06,3.1737750946455074,0.0,3.1737750946455074,0.22571194481556725
