testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.465494963781936,5.0,1.465494963781935,0.15082078207751098
2020-04-08,6.168886601425922,4.0,2.168886601425922,0.12904446414708426
2020-04-09,5.414878498027146,6.0,0.8485336702101114,0.11101813078443719
2020-04-10,5.363197935806328,4.0,2.687541629194231,0.14027959311201135
2020-04-11,4.092459873324103,2.0,2.0924598733241027,0.1314572195492477
2020-04-12,4.91919798889681,1.0,3.919197988896811,0.1624691979709823
2020-04-13,4.336253233238258,10.0,5.663746766761742,0.13308928032813302
2020-04-14,4.600460597225835,4.0,0.8902876612687208,0.04664661558189941
2020-04-15,3.1623912356724575,9.0,5.837608764327543,0.038713086761007896
2020-04-16,3.84062606900892,4.0,0.8854678572769934,0.054816944707948026
2020-04-17,4.290962280537229,2.0,2.2909622805372294,0.05879036492961084
2020-04-18,1.2283888744969986,4.0,2.7716111255030014,0.06760871962325038
2020-04-19,2.726563749934202,3.0,1.2162136917714375,0.0633745866777656
2020-04-20,5.7979838138286155,4.0,1.8086989643253204,0.08063206270438693
2020-04-21,3.9179807975676164,5.0,1.0820192024323834,0.12640061306406652
2020-04-22,4.364928778495726,5.0,0.6350712215042748,0.12628363656762245
2020-04-23,4.214784011711487,7.0,2.7852159882885146,0.11165413920445819
2020-04-24,4.2166485128305,7.0,2.7833514871695,0.12135860081620731
2020-04-25,4.302952885909411,4.0,0.5168635228442351,0.12040670750354007
2020-04-26,3.8222403615192553,2.0,1.8222403615192555,0.11414586516683292
2020-04-27,4.166409616196931,6.0,1.833590383803069,0.11555031321224507
2020-04-28,5.10467197076028,8.0,2.8953280292397197,0.08873515221144321
2020-04-29,6.220476318592526,2.0,4.220476318592526,0.09621014181890071
2020-04-30,5.871598514444613,1.0,4.871598514444613,0.10022613472570407
2020-05-01,5.071519995053649,3.0,2.071519995053648,0.10229514342774575
2020-05-02,3.6876142911646155,3.0,0.815022790685784,0.16122662946544591
2020-05-03,2.373696086103725,5.0,2.6263039138962756,0.11184901658014876
2020-05-04,5.187035629942976,2.0,3.187035629942975,0.1256926069534992
2020-05-05,3.707094546505072,3.0,0.7070945465050719,0.2659764374588184
2020-05-06,3.7803692759656955,0.0,3.7803692759656955,0.23109232518113448
