testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.095163774085118,5.0,1.4605646401314556,0.09275273892066911
2020-04-08,6.51824390744522,4.0,2.518243907445221,0.08989811728173591
2020-04-09,4.688784844126969,6.0,1.5107590129274244,0.0993959084273781
2020-04-10,6.400786751726905,4.0,2.400786751726905,0.10263757688495587
2020-04-11,4.682491767270138,2.0,2.6824917672701374,0.09008751068233219
2020-04-12,2.447996592818357,1.0,1.447996592818357,0.08158674215928338
2020-04-13,3.748305081163719,10.0,6.25169491883628,0.07140746571097906
2020-04-14,5.056891962544518,4.0,1.0633766001922618,0.06955178124140675
2020-04-15,4.1125112315641665,9.0,4.887488768435834,0.07827088106489785
2020-04-16,5.662687188720817,4.0,1.6626871887208174,0.0641842626534555
2020-04-17,6.119035920930702,2.0,4.119035920930703,0.012782305598585935
2020-04-18,1.5364310073971121,4.0,2.463568992602888,0.014625074358090559
2020-04-19,1.183598673802063,3.0,1.816401326197937,0.013220361022302032
2020-04-20,8.771282973062911,4.0,4.7712829730629105,0.018592763345811343
2020-04-21,4.628349132671607,5.0,0.5134695924828329,0.02188990394742215
2020-04-22,4.7483348469258075,5.0,0.41259922547175343,0.10430927961858168
2020-04-23,4.305183188185681,7.0,2.694816811814319,0.11800650517898684
2020-04-24,4.212858407526388,7.0,2.787141592473611,0.10671331503519303
2020-04-25,5.166429713211528,4.0,1.3614570888546853,0.13842939543121466
2020-04-26,4.041370120408298,2.0,2.041370120408298,0.14511824848990093
2020-04-27,5.609127991106385,6.0,1.8059946722765112,0.1615651399446119
2020-04-28,4.448311436660979,8.0,3.5516885633390216,0.14971737662401488
2020-04-29,6.25702932080632,2.0,4.25702932080632,0.07417412714835267
2020-04-30,5.21342405210342,0.9999999999999998,4.213424052103421,0.09266362870826117
2020-05-01,5.354717937095559,3.0,2.3547179370955584,0.16447956384672727
2020-05-02,3.5387609458945137,3.0,1.7387609458945135,0.7182369469573285
2020-05-03,4.9994539614493965,5.0,3.7846718794167793,0.7711423506018167
2020-05-04,6.783870750241986,2.0,5.017717493694232,0.7911497745374327
2020-05-05,7.406506344393309,3.0,4.974232435410235,0.6305681628018678
2020-05-06,2.48932885431235,0.0,2.48932885431235,0.5426487591001552
