testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,6.288129573108297,5.0,1.2881295731082971,0.0977245434307988
2020-04-08,6.586968689115541,4.0,2.5869686891155403,0.1041802820075048
2020-04-09,5.14546212117866,6.0,1.101557791225062,0.14029925434326962
2020-04-10,5.015183930291559,4.0,1.0151839302915597,0.10381894968519727
2020-04-11,5.073537842310052,2.0,3.073537842310052,0.1062334946747148
2020-04-12,3.67738386240127,1.0,2.6773838624012702,0.07855955626060962
2020-04-13,4.715985856184439,10.0,5.284014143815561,0.10486201630826864
2020-04-14,4.438759967512892,4.0,1.0498340114726317,0.1162263959914892
2020-04-15,4.844663076843547,9.0,4.155336923156453,0.10390148255679674
2020-04-16,5.704163486244762,4.0,1.9038528219784083,0.12504222541130006
2020-04-17,4.986020987031373,2.0,2.9860209870313734,0.11800446070257704
2020-04-18,2.3209916785869096,4.0,1.9568855129294505,0.12266417014127406
2020-04-19,4.01270091921768,3.0,1.161335527254043,0.12300131750338154
2020-04-20,4.743859233951819,4.0,1.2890273576229383,0.1162084714120171
2020-04-21,4.033641215224111,5.0,0.9663587847758895,0.11163151793034487
2020-04-22,4.705138844951479,5.0,0.36671723798275996,0.11825024045974315
2020-04-23,4.453151572837163,7.0,2.546848427162837,0.1003149208229577
2020-04-24,4.333617669075169,7.0,2.6663823309248307,0.0875210348710059
2020-04-25,4.569418805124906,4.0,0.8412815943297021,0.08195158486300501
2020-04-26,3.391051802130504,2.0,1.3910518021305043,0.0767684221834735
2020-04-27,4.832326634893669,6.0,1.1676733651063314,0.07651049641769112
2020-04-28,5.271656911651851,8.0,2.7283430883481485,0.08169087872015232
2020-04-29,5.752035956477345,2.0,3.7520359564773442,0.07065665021312001
2020-04-30,4.810279175415978,1.0,3.810279175415979,0.1090638352874059
2020-05-01,3.867525066978948,3.0,1.2474295287606647,0.15640894394301746
2020-05-02,3.487847702787698,3.0,0.8962306853458946,0.1516880119874505
2020-05-03,3.1039816188461833,5.0,1.8960183811538165,0.13911054724033933
2020-05-04,4.736645801630059,2.0,2.7366458016300585,0.15310948837337138
2020-05-05,3.817882268367532,3.0,0.8178822683675323,0.13813569310837942
2020-05-06,3.461838541440142,0.0,3.461838541440142,0.1390914635922408
