testDataTimeStamps,list_predict_future,list_actual_future,list_loss_future,list_loss_past
2020-04-07,5.784592852015652,5.0,0.7845928520156528,0.09585675655517592
2020-04-08,5.8738919697998515,4.0,1.873891969799852,0.09337918246217976
2020-04-09,5.15974155253327,6.0,1.1865589308305036,0.09236421293775385
2020-04-10,4.858775029772319,4.0,0.8587750297723193,0.09589556577299063
2020-04-11,4.197916665161901,2.0,2.197916665161901,0.08350640453656712
2020-04-12,3.601799532778949,1.0,2.601799532778949,0.06963503660504763
2020-04-13,4.060817550537296,10.0,5.939182449462704,0.08311129217253291
2020-04-14,4.726644610469182,4.0,0.8604897824481548,0.09090196301041095
2020-04-15,3.9175570315496713,9.0,5.082442968450328,0.08007697161876481
2020-04-16,5.505082440906419,4.0,1.5050824409064198,0.08725794033681168
2020-04-17,3.352811442727173,2.0,1.3528114427271731,0.09257968814410276
2020-04-18,2.351966537669834,4.0,1.7815767943111644,0.1008912835967772
2020-04-19,2.2027945902050687,3.0,0.9255238947882528,0.050934559225220166
2020-04-20,7.272912116097659,4.0,3.2974566810498205,0.05162247627375688
2020-04-21,4.029700698821137,5.0,0.9702993011788628,0.044927798140083665
2020-04-22,5.25266905184967,5.0,0.4768951146343726,0.04636992968643121
2020-04-23,4.493293529888048,7.0,2.506706470111952,0.050173739499337344
2020-04-24,3.8167876718579508,7.0,3.18321232814205,0.03638049445413892
2020-04-25,3.7858413781130253,4.0,1.3291376724218433,0.03298719083795548
2020-04-26,3.6805393610385737,2.0,1.6805393610385735,0.03872632160245385
2020-04-27,4.941689946908613,6.0,1.0583100530913867,0.0438031438711744
2020-04-28,5.028989299285152,8.0,2.9710107007148476,0.037791532839534084
2020-04-29,6.980477395072055,2.0,4.980477395072056,0.03878940317598812
2020-04-30,5.446188470401179,1.0,4.446188470401179,0.06757365417708844
2020-05-01,2.7498639133509224,3.0,1.1271225712667499,0.4302590279973776
2020-05-02,4.50539408635306,3.0,1.5053940863530602,0.16938103164226975
2020-05-03,4.239103469332981,5.0,1.3060571535340368,0.21564389555893052
2020-05-04,5.008927931713513,2.0,3.0089279317135125,0.2383208684090617
2020-05-05,3.8397028285446444,3.0,1.1529907583428347,0.19267170582449977
2020-05-06,3.6913045135713602,0.0,3.6913045135713602,0.2673346318142264
